;r;T0;r2;Tcp2;r3;Tcp3;k;s;logL;logLEpid;logPrior;lp__;t2;t2.2;t2.3;dt.T0;dt.Tcp2;dt.Tcp3;model
5428;0.206133296412796;37;0.0437627045558243;83;0.0437627045558243;139;1;32.5862067608129;-162.170123562422;0;-9.08299472323265;-171.253118285654;3.36261629063492;15.8387647106169;15.8387647106169;2020-09-21;2020-11-06;2021-01-01;import
5429;0.166628697453236;32;0.0575400192430098;83;0.0575400192430098;139;1;116.616835558289;-161.965711507847;0;-8.45623553405763;-170.421947041904;4.15983075637061;12.0463494743122;12.0463494743122;2020-09-16;2020-11-06;2021-01-01;import
5430;0.170430651965688;36;0.0827895618511934;83;0.0827895618511934;139;1;16.6353032865375;-161.699119868434;0;-8.13251327622581;-169.831633144659;4.06703355626132;8.37239822341147;8.37239822341147;2020-09-20;2020-11-06;2021-01-01;import
5431;0.171724306735145;35;0.0530478312214872;83;0.0530478312214872;139;1;117.462108818892;-161.516616794888;0;-8.58148314718642;-170.098099942075;4.03639527646489;13.0664565279944;13.0664565279944;2020-09-19;2020-11-06;2021-01-01;import
5432;0.167629479556804;31;0.0536414031275403;83;0.0536414031275403;139;1;17.0638650934923;-162.667324739165;0;-8.52098227802132;-171.188307017186;4.13499572027878;12.9218689323224;12.9218689323224;2020-09-15;2020-11-06;2021-01-01;import
5433;0.166466383248398;35;0.073181786373419;83;0.073181786373419;139;1;64.1422987367023;-161.294840259797;0;-8.22266758586224;-169.517507845659;4.16388682828318;9.47158049713459;9.47158049713459;2020-09-19;2020-11-06;2021-01-01;import
5434;0.162832544799365;36;0.0869385329834943;83;0.0869385329834943;139;1;10.4060705153785;-163.263866071668;0;-8.0632922556872;-171.327158327355;4.25680984973864;7.97284192374792;7.97284192374792;2020-09-20;2020-11-06;2021-01-01;import
5435;0.159317991082482;30;0.0753854857407568;83;0.0753854857407568;139;1;17.1321923543728;-162.980029222055;0;-8.15100221261216;-171.131031434667;4.35071504385899;9.19470338021843;9.19470338021843;2020-09-14;2020-11-06;2021-01-01;import
5436;0.170056765234511;36;0.0796882248372193;83;0.0796882248372193;139;1;51.3309001883871;-162.095350691233;0;-8.17037234896965;-170.265723040203;4.07597533449541;8.69823844082172;8.69823844082172;2020-09-20;2020-11-06;2021-01-01;import
5437;0.167424467973137;35;0.0734867855105168;83;0.0734867855105168;139;1;35.4841814072755;-160.702899773978;0;-8.21814290321348;-168.921042677191;4.14005903050658;9.43226970324819;9.43226970324819;2020-09-19;2020-11-06;2021-01-01;import
5438;0.175069251611016;35;0.0629307153982961;83;0.0629307153982961;139;1;44.3404523978532;-160.36128848986;0;-8.40553486259404;-168.766823352454;3.95927425393947;11.0144494015829;11.0144494015829;2020-09-19;2020-11-06;2021-01-01;import
5439;0.177825334459231;34;0.0609355089753389;83;0.0609355089753389;139;1;28.7831412232673;-160.71806702315;0;-8.45157945718054;-169.169646480331;3.89791017499173;11.3750946240634;11.3750946240634;2020-09-18;2020-11-06;2021-01-01;import
5440;0.174721585826297;35;0.0408316702240966;83;0.0408316702240966;139;1;312.0771844077;-162.82436987572;0;-8.95827230269333;-171.782642178413;3.96715252601388;16.9757244010775;16.9757244010775;2020-09-19;2020-11-06;2021-01-01;import
5441;0.189638122704621;36;0.0463677971161833;83;0.0463677971161833;139;1;108.04576021668;-160.960402898586;0;-8.88443683113059;-169.844839729717;3.65510463125384;14.9488917669117;14.9488917669117;2020-09-20;2020-11-06;2021-01-01;import
5442;0.184435306852115;33;0.0500024673018149;83;0.0500024673018149;139;1;29.2518107378893;-161.737564657071;0;-8.73070475012332;-170.468269407194;3.75821306880102;13.8622595636353;13.8622595636353;2020-09-17;2020-11-06;2021-01-01;import
5443;0.165451324060857;28;0.0423526254265204;83;0.0423526254265204;139;1;48.4512031461059;-162.262189710021;0;-8.81044742779782;-171.072637137819;4.18943265939044;16.3660971091986;16.3660971091986;2020-09-12;2020-11-06;2021-01-01;import
5444;0.174346490987313;33;0.0545843689579642;83;0.0545843689579642;139;1;37.684522799017;-160.494888649652;0;-8.5547264190028;-169.049615068654;3.97568758989469;12.6986387090733;12.6986387090733;2020-09-17;2020-11-06;2021-01-01;import
5445;0.171585563572283;32;0.0507382538111868;83;0.0507382538111868;139;1;21.2963907916605;-162.159707090055;0;-8.61668935913421;-170.776396449189;4.03965908395288;13.6612344433328;13.6612344433328;2020-09-16;2020-11-06;2021-01-01;import
5446;0.178662624613323;34;0.0485262127254551;83;0.0485262127254551;139;1;49.3594228419921;-160.568020058664;0;-8.73297079162927;-169.300990850294;3.87964288591481;14.2839744053701;14.2839744053701;2020-09-18;2020-11-06;2021-01-01;import
5447;0.1845437880392;37;0.0491983104744183;83;0.0491983104744183;139;1;72.721090222457;-161.039072480762;0;-8.7618928421589;-169.800965322921;3.7560038618732;14.0888411385664;14.0888411385664;2020-09-21;2020-11-06;2021-01-01;import
5448;0.180015297127881;32;0.0234901879145077;83;0.0234901879145077;139;1;203.113859132246;-161.932479099245;0;-9.97141570531866;-171.903894804563;3.85049043952936;29.507945320942;29.507945320942;2020-09-16;2020-11-06;2021-01-01;import
5449;0.181350470560263;34;0.0356975741266663;83;0.0356975741266663;139;1;199.257439909924;-160.98662066146;0;-9.21865407578739;-170.205274737247;3.8221416157264;19.4172068415752;19.4172068415752;2020-09-18;2020-11-06;2021-01-01;import
