"country","year_week","count_deaths","r_deaths","R_epiestim_deaths","count_cases","r_cases","R_epiestim_cases","R_deaths","R_cases"
"Australia","2020-33",101,0.0213160568838108,1.1930893842102,2204,-0.0515163631346875,0.764964687208864,1.14459097403637,0.699051683224931
"Australia","2020-34",106,0.00690265389582968,1.07449163695525,1524,-0.0527050620037448,0.696200404269276,1.04550262136554,0.692884231028603
"Australia","2020-35",109,0.00398696973101095,1.07195076450953,858,-0.0820699481083756,0.611887255269481,1.02613249446125,0.551128372712809
"Australia","2020-36",142,0.0377827393388739,1.09070589824544,609,-0.0489694045397236,0.655939876377111,1.26469907196571,0.71238102320393
"Australia","2020-37",57,-0.130396541395244,0.589371987858132,372,-0.0704177733481072,0.635285962037029,0.360043155260942,0.604967483304739
"Australia","2020-38",39,-0.0542128031007005,0.596840016374628,247,-0.0585007882350242,0.642181866319744,0.685110310219171,0.663298817858772
"Australia","2020-39",23,-0.0754382043143567,0.634894563119794,142,-0.0790801827181024,0.604688641532965,0.581387106940075,0.564645116286664
"Australia","2020-40",22,-0.0063502517958334,0.774539095808535,96,-0.0559255523047749,0.694367535757477,0.959260707494418,0.676345472035013
"Australia","2020-41",4,-0.243535441748346,0.399941683905983,128,0.041097438921683,1.06260983746909,0.0918285658738451,1.28978186474434
"Australia","2020-42",6,0.0579235868725949,0.71089104486578,126,-0.00224976528116274,1.03269373735312,1.4218696233982,0.985451958418161
"Australia","2020-43",1,-0.255965638461151,0.490866742978042,130,0.00446464907201493,0.973030462314283,0.0754657288859858,1.02929050977477
"Australia","2020-44",2,0.0990210257942779,0.957272849102687,75,-0.0785780481313246,0.711445244878052,1.77889778217829,0.566935308491245
"Australia","2020-45",0,-Inf,0.589165096200542,63,-0.0249076267349683,0.80150343510464,NA,0.846150750367021
"Australia","2020-46",0,NA,1.23766061813415,67,0.00879398471420477,1.03818342155647,NA,1.0581881155946
"Australia","2020-47",0,NA,2.7435952031455,96,0.0513793674395529,1.20027348398134,NA,1.36954498056894
"Australia","2020-48",0,NA,3.87303198695566,72,-0.041097438921683,0.900509132190309,NA,0.754573837528735
"Australia","2020-49",1,Inf,2.9794498990659,72,0,0.948529296824882,NA,1.0000087081713
"Australia","2020-50",0,-Inf,1.11161776426817,66,-0.0124301967128043,1.11765766175929,NA,0.921229553949307
"Australia","2020-51",0,NA,1.93507671597488,167,0.132619867198619,1.55143735052279,NA,2.10854001883505
"Australia","2020-52",0,NA,3.57877463414429,114,-0.0545421948603228,0.976537882508853,NA,0.683419222906258
"Australia","2020-53",1,Inf,2.9658240683016,192,0.0744709890904694,1.20851137337663,NA,1.55966274163406
"Australia","2021-01",0,-Inf,1.11122715297382,110,-0.0795735723193379,0.763691867453346,NA,0.562400431762134
"Australia","2021-02",0,NA,1.93492449965992,94,-0.0224550833603446,0.776540788230915,NA,0.860595536345005
"Australia","2021-03",0,NA,3.09826335925382,58,-0.0689788245319407,0.701352780140361,NA,0.611833966943929
"Australia","2021-04",0,NA,3.41538741323647,52,-0.0155998988521417,0.798929123936075,NA,0.901780425042826
"Australia","2021-05",0,NA,3.45991725412285,32,-0.0693582593973858,0.765711598573273,NA,0.610018666224463
"Australia","2021-06",0,NA,3.46510317974667,50,0.0637553003754885,1.11555749111839,NA,1.46952881169495
"Australia","2021-07",0,NA,3.46566937056697,30,-0.0729750891094273,0.821772182226794,NA,0.592883123642287
"Australia","2021-08",0,NA,3.46572906469118,40,0.041097438921683,1.17385062405947,NA,1.28978186474434
"Australia","2021-09",0,NA,3.46573521173426,67,0.0736875950395757,1.41672901013967,NA,1.55296012736676
"Australia","2021-10",0,NA,3.46573583386245,80,0.0253334307547022,1.22011384490125,NA,1.17320845180004
"Australia","2021-11",0,NA,3.46573589599284,89,0.0152299621511798,1.06037007045338,NA,1.10207029519802
"Australia","2021-12",0,NA,3.46573590213275,54,-0.0713789033096951,0.817037523166921,NA,0.600407940597998
"Australia","2021-13",0,NA,3.46573590273481,88,0.0697646811305617,1.1537865913083,NA,1.51966546478131
"Australia","2021-14",0,NA,3.99646199739846,57,-0.0620407923776652,0.922594998177029,NA,0.645621781679753
"Australia","2021-15",1,Inf,2.98400086525491,114,0.0990210257942779,1.42432512396372,NA,1.77889778217829
"Australia","2021-16",0,-Inf,1.11173872995012,147,0.0363191626263201,1.2760657713217,NA,1.25372124683284
"Australia","2021-17",0,NA,1.93512175880973,160,0.0121058897792987,1.05750719592415,NA,1.08063116480132
"Australia","2021-18",0,NA,3.09831652828839,97,-0.071494690961492,0.720212092737076,NA,0.599860100007726
"Australia","2021-19",0,NA,3.41539405363888,52,-0.0890667514174222,0.588386411694823,NA,0.520289021288522
"Australia","2021-20",0,NA,3.45991794282754,36,-0.0525321114464739,0.776347462652916,NA,0.693779455679309
"Australia","2021-21",0,NA,3.46510324865927,87,0.126055597171211,1.4568798016617,NA,2.04139050487447
"Australia","2021-22",0,NA,3.46566937737493,77,-0.0174432424001285,1.03838885642185,NA,0.890588169865566
"Australia","2021-23",0,NA,3.46572906535865,73,-0.00762085438647039,0.983561052854319,NA,0.951233750335638
"Australia","2021-24",0,NA,3.46573521179878,83,0.0183401666640296,1.20325872709118,NA,1.12367485620729
"Australia","2021-25",0,NA,3.46573583386865,168,0.100731910229523,1.59263387398279,NA,1.79484778849315
"Canada","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Canada","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Canada","2020-03",0,NA,3.46573590279973,0,NA,3.99646199740559,NA,NA
"Canada","2020-04",0,NA,3.46573590279973,1,Inf,3.66848417499879,NA,NA
"Canada","2020-05",0,NA,3.46573590279973,3,0.156944612666873,2.16490159550613,NA,2.36927250358149
"Canada","2020-06",0,NA,3.46573590279973,3,0,1.22585380368125,NA,1.0000087081713
"Canada","2020-07",0,NA,3.46573590279973,1,-0.156944612666873,0.746585555461555,NA,0.27588510652105
"Canada","2020-08",0,NA,3.46573590279973,1,0,2.10554547357832,NA,1.0000087081713
"Canada","2020-09",0,NA,3.46573590279973,15,0.386864314443173,3.16018179574384,NA,5.85085903939969
"Canada","2020-10",0,NA,3.99646199740559,38,0.132790851232025,3.07108661812682,NA,2.11030717648237
"Canada","2020-11",1,Inf,6.92309140311909,242,0.264478795204329,3.4529808670744,NA,3.75845553144483
"Canada","2020-12",19,0.42063413988092,3.25024872696829,1126,0.219641297506136,3.15123668915712,6.53189355409393,3.13085648499554
"Canada","2020-13",41,0.109876155362552,2.6811933217802,4825,0.207877029296207,2.42945523012929,1.88160272946237,2.97784714159918
"Canada","2020-14",219,0.239357094730313,2.55389349923876,9241,0.0928341957307077,1.61198156914599,3.39805984654871,1.72195614086838
"Canada","2020-15",437,0.0986944950398699,1.86067524367206,8869,-0.00586972207308401,1.10764445882545,1.77586369209918,0.962307357438541
"Canada","2020-16",863,0.0972116422839768,1.60859512997663,10412,0.0229138481054291,1.12769628130961,1.76212563829386,1.15592014233224
"Canada","2020-17",980,0.0181625543687414,1.21222479609469,12107,0.0215464015133263,1.12784259468758,1.12243407767908,1.14621996063226
"Canada","2020-18",1122,0.0193307877740034,1.1283873461804,12590,0.0055884357615218,1.02187932967926,1.13061085186959,1.03674384489882
"Canada","2020-19",1189,0.00828568722973433,1.03429538018375,9374,-0.0421375640793916,0.834029085368043,1.05476952907687,0.748912172472957
"Canada","2020-20",911,-0.0380464284901176,0.835481206845298,8143,-0.0201116052879314,0.858373626709251,0.771334552016673,0.87454024819213
"Canada","2020-21",642,-0.0499935133671425,0.7954157910327,7697,-0.00804685999040198,0.90995193495267,0.707002588507477,0.948551863644635
"Canada","2020-22",871,0.0435790961660774,1.04669303728793,6248,-0.0297956042878279,0.842854521742267,1.30876166591635,0.81781375420833
"Canada","2020-23",505,-0.0778690782253062,0.725026066100524,4752,-0.039099404353863,0.775324586905839,0.570178698096953,0.765524150214782
"Canada","2020-24",346,-0.0540170934596622,0.686332093918471,3088,-0.0615774214139734,0.702052453949904,0.686116309259771,0.647918739826939
"Canada","2020-25",284,-0.0282092195566455,0.732962874595648,2550,-0.0273471818560278,0.772305722946475,0.826944736990041,0.831932947228498
"Canada","2020-26",92,-0.161026523016024,0.505506086498557,1913,-0.041060095530317,0.808246290657004,0.264180533267666,0.754777600356256
"Canada","2020-27",162,0.0808296797404777,0.977215413039247,2285,0.0253847619840075,1.02552508183969,1.61473244234254,1.1735769503954
"Canada","2020-28",99,-0.0703537835853991,0.75863784859982,2055,-0.0151557394854243,0.9986834955432,0.605271809734092,0.904490233144342
"Canada","2020-29",69,-0.0515733350767615,0.688424634731684,2759,0.0420846353267073,1.20879264593989,0.698755313688237,1.29731134491744
"Canada","2020-30",38,-0.0852171921244105,0.659459827942633,3560,0.0364131785183986,1.1855912826116,0.537119476145763,1.25442464347878
"Canada","2020-31",55,0.0528210036437265,1.03104112063906,2972,-0.0257893454297752,0.92922157738645,1.38096706049438,0.840994778754745
"Canada","2020-32",36,-0.060544892396623,0.841651803625088,2581,-0.0201511723027194,0.894796629611442,0.65305532350595,0.874303650180818
"Canada","2020-33",45,0.0318776501877443,1.06840344557439,2636,0.00301224227196915,0.988190885835817,1.22077002531469,1.01970711028069
"Canada","2020-34",47,0.00621215884853413,1.05593780007584,2809,0.00908084735454942,1.04803266517223,1.04089501883044,1.06012046359472
"Canada","2020-35",44,-0.00942256682739963,0.941739788469341,3044,0.011477698839619,1.09855032584094,0.939923313509307,1.07635173747497
"Canada","2020-36",28,-0.0645693033918653,0.757190511350658,3955,0.0374011658885968,1.2104848778376,0.633177083606899,1.26183127852871
"Canada","2020-37",26,-0.0105868531648174,0.955411635526162,4764,0.0265867214676338,1.2294329207181,0.932659061085849,1.1822261915322
"Canada","2020-38",46,0.0815064083525161,1.37041999958899,6990,0.0547704149646665,1.34284482011745,1.62066329811194,1.39650609980014
"Canada","2020-39",51,0.0147406051764615,1.59141034275809,9476,0.0434688185786886,1.32136920205161,1.09869475731166,1.3079145994692
"Canada","2020-40",213,0.204209504712157,1.89104556341053,13031,0.0455098354094614,1.2516061972952,2.93111701607398,1.32364736136564
"Canada","2020-41",104,-0.102414466652579,0.832296742944052,11961,-0.0122399681564916,1.08829655827866,0.464493509043858,0.922404999443334
"Canada","2020-42",175,0.0743421535403059,1.2005535407509,20031,0.0736613880680734,1.3101691132662,1.55855920956438,1.55273621401423
"Canada","2020-43",186,0.00870867139852675,1.13916496853846,17956,-0.0156223932320222,1.03225537776309,1.05761385544409,0.901643321683784
"Canada","2020-44",233,0.0321845399789285,1.22992562674973,20737,0.0205707461994311,1.11942415298622,1.22302929409462,1.13933003186282
"Canada","2020-45",343,0.0552417133714628,1.33430199728297,27272,0.0391344272171284,1.22250902876532,1.40027911504681,1.27489052928895
"Canada","2020-46",431,0.032625377562544,1.2389444351522,31964,0.0226785335252306,1.15950890904304,1.22627920663862,1.15424728482348
"Canada","2020-47",502,0.0217845756554259,1.16421876594105,34426,0.0106002604767282,1.0997138928016,1.14790583127937,1.07039201332124
"Canada","2020-48",577,0.0198917352594815,1.13304505081059,39775,0.0206323544820766,1.12419751253235,1.13455018503904,1.13976433678216
"Canada","2020-49",633,0.0132325936622967,1.11378435617556,44904,0.0173269004880068,1.10452041012298,1.08833306865299,1.11660772533686
"Canada","2020-50",766,0.0272445353709164,1.16417005486555,45561,0.00207502996804922,1.05837762653518,1.18697650768257,1.01355266068539
"Canada","2020-51",901,0.0231890125525352,1.09639128462885,54571,0.02577864552872,1.07315097850521,1.15787820342307,1.17640697011255
"Canada","2020-52",632,-0.0506594090659258,0.876702907989215,36706,-0.056651768097286,0.84631268350984,0.703519017954426,0.672650305906635
"Canada","2020-53",901,0.0506594090659258,1.20189481930097,49643,0.0431310234581363,1.15234797984736,1.36386280621226,1.30532204087531
"Canada","2021-01",1221,0.0434171737860524,1.22254936879644,66518,0.0418021705834252,1.1834020416372,1.30751802159196,1.29515416669268
"Canada","2021-02",1034,-0.0237479170060472,0.968478124107559,46891,-0.0499495469063246,0.83837195327305,0.852962169247237,0.707232971673891
"Canada","2021-03",1118,0.0111580855209529,0.998973124310021,37939,-0.0302637360899806,0.803412104791385,1.0741784834106,0.815131296481706
"Canada","2021-04",898,-0.0313037979161207,0.863776367185747,30578,-0.0308141158020932,0.809870024281157,0.809191198928588,0.811984551954649
"Canada","2021-05",699,-0.035788475152627,0.79183450607159,24531,-0.031477596041496,0.805468591349587,0.783886365114728,0.80820121991217
"Canada","2021-06",476,-0.05489041257177,0.731550616471416,18804,-0.0379811443837237,0.822781581510752,0.681634310193271,0.771695694480727
"Canada","2021-07",412,-0.0206277864116991,0.804030012940894,22593,0.0262243586607772,1.03540223423681,0.871456777147144,1.17961449077415
"Canada","2021-08",294,-0.0482062260015492,0.767495417987378,20516,-0.0137764363229003,0.967856845255923,0.716405599186298,0.912937579903462
"Canada","2021-09",259,-0.0181073865198777,0.839622922997308,20665,0.00103376834809624,0.999315406033887,0.886576949391667,1.0067420755552
"Canada","2021-10",219,-0.0239651902690053,0.871972853707018,22349,0.0111914470522271,1.06505469446543,0.851683455307717,1.07440520208311
"Canada","2021-11",221,0.00129871024303601,0.949479270157707,25672,0.0198027609254672,1.13715438899022,1.00847227597608,1.13392478198279
"Canada","2021-12",184,-0.0261752777012524,0.913506830315148,32996,0.0358550625987042,1.22706088591312,0.838744147976023,1.2502525908198
"Canada","2021-13",218,0.0242227578828719,1.08001358490513,42658,0.0366897839457636,1.25782802971246,1.16525271213726,1.25649553809382
"Canada","2021-14",238,0.0125393729831979,1.1202922264814,56643,0.0405076549236678,1.24162866849272,1.08359033936915,1.28529649070667
"Canada","2021-15",311,0.0382174626439656,1.21117051735778,60757,0.0100162696907939,1.08683428345997,1.26797125518694,1.06643683119733
"Canada","2021-16",357,0.0197061242286293,1.1202350681489,56145,-0.0112778102707943,0.971536580823743,1.13324576270625,0.928364571211366
"Canada","2021-17",318,-0.0165263427142089,0.973184703477601,55324,-0.00210440275172007,0.969933603969158,0.896144462475058,0.986388496953191
"Canada","2021-18",344,0.0112271820847459,1.00117013342566,50944,-0.011782831505792,0.911046668451315,1.07464808360467,0.925233513148709
"Canada","2021-19",262,-0.0388995933731859,0.881168504732399,34396,-0.0561123873818954,0.769915661511492,0.766624622707364,0.675393605286715
"Canada","2021-20",317,0.0272224671594548,1.04902448112516,32982,-0.00599690292029596,0.849971528670668,1.18681695309487,0.961500422333527
"Canada","2021-21",282,-0.0167135289913096,0.931895258084401,20018,-0.071332869901393,0.689824325053088,0.89500839276719,0.600625830734081
"Canada","2021-22",214,-0.0394187222737517,0.817801905644329,12563,-0.0665536975392209,0.640552337705955,0.763767525474584,0.623515766239228
"Canada","2021-23",183,-0.0223556945972044,0.834964976942587,9140,-0.0454422286508889,0.691599270524225,0.861184115013312,0.731099620503906
"Canada","2021-24",143,-0.0352345032259305,0.832947116064331,6322,-0.052660681667519,0.69983956997121,0.786985123334326,0.693113883419841
"Canada","2021-25",151,0.00777645807928816,0.984946779850361,4527,-0.0477108779056578,0.70189996696057,1.05135156709915,0.719025338800812
"Denmark","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Denmark","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-04",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-05",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-06",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-07",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Denmark","2020-08",0,NA,3.46573590279973,0,NA,5.5098180162005,NA,NA
"Denmark","2020-09",0,NA,3.46573590279973,4,Inf,5.47803485001604,NA,NA
"Denmark","2020-10",0,NA,3.99646199740559,34,0.305723737642324,8.87503443161203,NA,4.39994477607195
"Denmark","2020-11",1,Inf,5.57682991561789,837,0.457637649410473,2.73904463808565,NA,7.3323823127108
"Denmark","2020-12",12,0.354986664255429,3.97795551884146,520,-0.0679993227020003,1.03202332956715,5.25017026263205,0.616535656879209
"Denmark","2020-13",59,0.22751868487396,2.52820932796868,1000,0.0934180667723806,1.52318023941463,3.23598711789807,1.72728077485612
"Denmark","2020-14",107,0.0850416272223124,1.57062720846019,1974,0.0971517058587557,1.53727725497613,1.65186599204949,1.76157174399014
"Denmark","2020-15",94,-0.0185048645988432,1.01632146264845,1805,-0.0127859070323494,1.01264973606646,0.884181689161891,0.919034075556721
"Denmark","2020-16",82,-0.0195107907151072,0.897580468837937,1210,-0.0571343188823135,0.781467907487483,0.878137817554355,0.670201929545835
"Denmark","2020-17",67,-0.028860946839041,0.853273359763139,1191,-0.00226100989078381,0.885088066421416,0.823185867684358,0.985379534930374
"Denmark","2020-18",59,-0.0181650250693209,0.854238616002807,948,-0.0325991524428969,0.852421365677828,0.886229361461615,0.801830781838596
"Denmark","2020-19",38,-0.0628501834541905,0.725826238729656,906,-0.00647359945886321,0.87722359303684,0.64162175188137,0.958479628083323
"Denmark","2020-20",28,-0.0436259499358831,0.716877410338222,498,-0.0854913184311895,0.671915934390136,0.740856579478231,0.535909924864925
"Denmark","2020-21",15,-0.089164901296142,0.626841750100048,433,-0.0199803355745947,0.765774412763782,0.519864266538479,0.875325483861794
"Denmark","2020-22",12,-0.0318776501877442,0.78338174921412,309,-0.0481994930149635,0.762588907252215,0.805925316740934,0.716441167957924
"Denmark","2020-23",15,0.0318776501877443,1.03323233071857,279,-0.0145899278680543,0.854606295237936,1.22077002531469,0.907949562165891
"Denmark","2020-24",8,-0.0898012370603392,0.698158122721734,245,-0.0185647958966627,0.875863337456966,0.517115696144654,0.883820883921057
"Denmark","2020-25",3,-0.140118464715961,0.549842467158304,198,-0.0304273114071702,0.89682789766553,0.327582504869483,0.814195279561032
"Denmark","2020-26",4,0.041097438921683,0.938694604535659,284,0.0515296010666672,1.11453435651813,1.28978186474434,1.37073253071803
"Denmark","2020-27",2,-0.0990210257942779,0.842938030505754,157,-0.0846754904018426,0.719484860381767,0.478305122672897,0.539514673942959
"Denmark","2020-28",3,0.0579235868725949,1.20535217308086,114,-0.0457210509934018,0.802395653781854,1.4218696233982,0.729608918675366
"Denmark","2020-29",2,-0.0579235868725949,1.00457686633093,227,0.0983930812981296,1.38654518190963,0.666209291278985,1.77306584238914
"Denmark","2020-30",2,0,1.13082489947399,265,0.0221114012149742,1.24048942941609,1.0000087081713,1.15022171073614
"Denmark","2020-31",2,0,1.20211925219967,351,0.0401509139256634,1.34700114843405,1.0000087081713,1.28258814602443
"Denmark","2020-32",2,0,1.3208367085729,653,0.088684415115795,1.61507928176592,1.0000087081713,1.68440577841305
"Denmark","2020-33",4,0.0990210257942779,1.42855390898139,1175,0.0839208996145469,1.3904519664141,1.77889778217829,1.64193414486695
"Denmark","2020-34",0,-Inf,0.568604234887862,510,-0.119230385837127,0.680656355562948,NA,0.39973309246742
"Denmark","2020-35",3,Inf,1.90007800839731,573,0.0166392844280526,0.941112457139995,NA,1.11182764666709
"Denmark","2020-36",3,0,1.29432085999702,847,0.0558307111339021,1.38983170860912,1.0000087081713,1.4050032767275
"Denmark","2020-37",2,-0.0579235868725949,1.1485554203957,1669,0.096897032715683,1.63216246133422,0.666209291278985,1.75921942324502
"Denmark","2020-38",6,0.156944612666873,2.02273505669947,2631,0.0650199081969225,1.55214913978149,2.36927250358149,1.47999276469381
"Denmark","2020-39",14,0.121042551483886,1.68881600035597,4790,0.0855952013378097,1.41952534963194,1.9910156301464,1.6567854828748
"Denmark","2020-40",9,-0.0631189646112913,0.939925533202549,3043,-0.0648123629297128,0.833543679888335,0.640296849682387,0.631988740486529
"Denmark","2020-41",11,0.0286672422088788,1.0915522112209,2742,-0.0148794699678159,0.871854446160413,1.19729091578684,0.906178298439021
"Denmark","2020-42",11,0,1.18620362501888,2970,0.0114106245249265,1.0955925169458,1.0000087081713,1.07589543026592
"Denmark","2020-43",22,0.0990210257942779,1.48418506162079,4964,0.0733785592182504,1.41222459988089,1.77889778217829,1.55032098998209
"Denmark","2020-44",21,-0.0066457165192704,1.09047533502504,6943,0.0479317272041108,1.32070162006522,0.957390385027539,1.34246790770237
"Denmark","2020-45",20,-0.00697002345277601,0.982179202632892,7822,0.0170294740803123,1.12510193586093,0.955340099365459,1.11453855171063
"Denmark","2020-46",17,-0.0232169899282536,0.966577133188288,7015,-0.0155556518255569,0.986947403217363,0.856091843059686,0.902050148706091
"Denmark","2020-47",24,0.0492629266131042,1.32977865148647,8349,0.0248701510939199,1.09785679071967,1.35288307122213,1.16988589448398
"Denmark","2020-48",45,0.0898012370603392,1.53292309616349,8867,0.00859924988371522,1.09922325435853,1.69446106126123,1.0568776019626
"Denmark","2020-49",56,0.0312413144235471,1.2499542589724,11251,0.0340172133130093,1.2634488320611,1.21609370090595,1.23657519948163
"Denmark","2020-50",56,0,1.14201204000381,19155,0.0760152520805254,1.44486739133774,1.0000087081713,1.57292781779163
"Denmark","2020-51",94,0.0739918702192649,1.48338078511677,24676,0.0361810475992543,1.21486409252635,1.55556133476851,1.25268835920609
"Denmark","2020-52",169,0.0838005618075814,1.48109402122323,18915,-0.0379822647517714,0.880792953229676,1.64086992741486,0.771689495876248
"Denmark","2020-53",170,0.000842817446741189,1.14415197509535,15362,-0.0297226186440718,0.831896174844835,1.0054962173087,0.818232465498493
"Denmark","2021-01",223,0.0387676192014081,1.17752141770505,14014,-0.0131200139468783,0.847117423689104,1.27211984434497,0.916974900040921
"Denmark","2021-02",208,-0.00994767025125725,1.00630985244739,7170,-0.0957358821909733,0.627093980102957,0.93664273467395,0.491917469453586
"Denmark","2021-03",205,-0.00207544293755853,0.947362821469221,5401,-0.0404745047143964,0.677414741890661,0.986575144663179,0.757977331259432
"Denmark","2021-04",135,-0.0596764572428541,0.733818632836465,3664,-0.05543266782841,0.692331426643686,0.657395139802989,0.678860569503227
"Denmark","2021-05",71,-0.0917992716281592,0.624123610749758,2661,-0.0456933506880474,0.754621000214812,0.508544405160022,0.729756931531985
"Denmark","2021-06",85,0.025710197064143,0.886095337155584,3178,0.0253642965884246,1.02356811174697,1.17591486964117,1.17343002400986
"Denmark","2021-07",42,-0.100711662600993,0.629221865980093,3228,0.00223009747045401,1.04602618713536,0.471392492741035,1.01456935366256
"Denmark","2021-08",22,-0.0923753092750075,0.550106694066151,3665,0.0181379407044161,1.08035136021324,0.506089858486406,1.12226219672628
"Denmark","2021-09",16,-0.0454933901597907,0.667703639781466,3572,-0.00367181033205175,1.08290078642226,0.730825947733073,0.976319175543387
"Denmark","2021-10",12,-0.041097438921683,0.759257749496026,5807,0.0694197747679515,1.29681412490058,0.754573837528735,1.51675958574664
"Denmark","2021-11",9,-0.041097438921683,0.852571294237711,5206,-0.0156074685453627,0.947086632018265,0.754573837528735,0.901734286277858
"Denmark","2021-12",13,0.0525321114464739,1.21626220275038,2415,-0.109730359923977,0.690161832646225,1.37867344498238,0.435571511659042
"Denmark","2021-13",15,0.0204429776629533,1.15698098935446,5105,0.106931594930299,1.26989106564149,1.1384296609191,1.85338863999674
"Denmark","2021-14",13,-0.0204429776629533,1.00747243700183,4509,-0.0177350074539545,1.02992734354343,0.872559976805658,0.88882461496741
"Denmark","2021-15",16,0.0296627663968921,1.15190201631783,5068,0.0166958375742779,1.0575270330647,1.20454131921875,1.11222030451065
"Denmark","2021-16",18,0.0168261479509119,1.09652919487076,4952,-0.00330781815379966,1.01498503277654,1.11312539900712,0.978651806755059
"Denmark","2021-17",13,-0.046488914347804,0.830327404522498,5347,0.0109634457977571,1.06754377398008,0.725513374112838,1.07285634128171
"Denmark","2021-18",7,-0.0884341726294605,0.670325821157714,6315,0.0237702999765514,1.13865566997467,0.523031769762864,1.16202139806952
"Denmark","2021-19",6,-0.0220215256896083,0.832899946424275,7351,0.0217012289413566,1.12025539359464,0.863164892789138,1.14731570219061
"Denmark","2021-20",6,0,1.03435139321785,7074,-0.00548718108695167,1.00347268692701,1.0000087081713,0.964737034156139
"Denmark","2021-21",7,0.0220215256896083,1.10060281259842,6814,-0.00534953879207344,0.956668750023727,1.14958456540103,0.965612189256222
"Denmark","2021-22",4,-0.0799451125622033,0.855591602347452,5721,-0.0249765291360547,0.846521311326835,0.560713778371272,0.84574712827518
"Denmark","2021-23",6,0.0579235868725949,1.19036661926127,3163,-0.0846603815661257,0.634023958976097,1.4218696233982,0.539581574672512
"Denmark","2021-24",5,-0.0260459366848507,0.966494006115738,1690,-0.0895417736269328,0.561167149137913,0.839498004774376,0.518235318040376
"Denmark","2021-25",2,-0.130898675982022,0.597102585712015,1293,-0.0382519184493231,0.673137635289015,0.358319197034097,0.770198496644681
"Finland","2020-01",0,NA,NA,0,NA,NA,NA,NA
"Finland","2020-02",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Finland","2020-03",0,NA,3.46573590279973,0,NA,3.46573590279973,NA,NA
"Finland","2020-04",0,NA,3.46573590279973,0,NA,3.99646199740559,NA,NA
"Finland","2020-05",0,NA,3.46573590279973,1,Inf,2.98400086525532,NA,NA
"Finland","2020-06",0,NA,3.46573590279973,0,-Inf,1.11173872995018,NA,NA
"Finland","2020-07",0,NA,3.46573590279973,0,NA,1.93512175880991,NA,NA
"Finland","2020-08",0,NA,3.46573590279973,0,NA,5.39546279345549,NA,NA
"Finland","2020-09",0,NA,3.99646199740559,5,Inf,4.38122880310591,NA,NA
"Finland","2020-10",1,Inf,3.44308713572453,24,0.224087988273406,4.6738061100434,NA,3.18993624837821
"Finland","2020-11",2,0.0990210257942779,2.49177048821157,237,0.327143758683884,2.78011241277867,1.77889778217829,4.75818133329287
"Finland","2020-12",8,0.198042051588556,2.82354905288424,359,0.0593231781933068,1.60443898674725,2.85356636941736,1.4332186926048
"Finland","2020-13",30,0.188822262854617,2.21409200447476,592,0.0714548923422467,1.45569295810441,2.74003397272538,1.53395570840368
"Finland","2020-14",43,0.0514289620044867,1.49820986691983,709,0.0257641273783031,1.27160404972759,1.36993693948395,1.17630258325093
"Finland","2020-15",63,0.0545620872425672,1.33742624491297,1047,0.0556898120483442,1.25912299356342,1.39484033186782,1.40387227078855
"Finland","2020-16",64,0.00224976528116273,1.04132594631804,809,-0.0368407562588636,0.916696911250836,1.01469835003349,0.778021128002183
"Finland","2020-17",41,-0.0636158595221949,0.729210172888535,793,-0.00285367077480624,0.931802034019998,0.637851993522134,0.981567047032557
"Finland","2020-18",16,-0.134426192066361,0.537806319739146,678,-0.0223822762420646,0.90581870510955,0.346354386066593,0.8610266744319
"Finland","2020-19",23,0.0518436419556241,0.896975666276537,708,0.00618525796476061,0.939783887344314,1.3732169924504,1.04071576789942
"Finland","2020-20",8,-0.150864667749902,0.544969922732744,385,-0.0870286799151337,0.662476615496851,0.293919691446795,0.529157953532005
"Finland","2020-21",4,-0.0990210257942779,0.504809648395547,232,-0.0723579946602106,0.641141024259643,0.478305122672897,0.595785254082536
"Finland","2020-22",2,-0.0990210257942779,0.561925385208788,280,0.0268646045004199,0.904683210332685,0.478305122672897,1.18423144317888
"Finland","2020-23",0,-Inf,0.43173999154457,122,-0.118681222633713,0.613693398161374,NA,0.40175251287198
"Finland","2020-24",0,NA,1.43420491342745,123,0.00116618723416583,0.75098850273567,NA,1.00760660498187
"Finland","2020-25",2,Inf,2.78699023970003,39,-0.164088958463253,0.493990006981408,NA,0.255609779747742
"Finland","2020-26",1,-0.0990210257942779,1.15912150351102,48,0.0296627663968921,0.891108305875319,0.478305122672897,1.20454131921875
"Finland","2020-27",1,0,1.17157605080042,81,0.0747497348235068,1.20870484650011,1.0000087081713,1.56205198020292
"Finland","2020-28",0,-Inf,0.867458645256933,20,-0.199816697302635,0.541177432071649,NA,0.168496354747343
